simID	gamma	f
sim3265	103	1.0622840759347194e-05
sim3266	213	0.0036690414230508162
sim3267	1	6.204978805857155e-05
sim3268	26	0.0003178191243223103
sim3269	5	3.3985649516043916e-05
sim3270	14	0.00016814842806589611
sim3271	5	0.004460752602160967
sim3272	1	0.000442073071394265
sim3273	1346	0.0026583324025112294
sim3274	5104	0.0007424280167263037
sim3275	26	0.0029980278756921055
sim3276	95	0.0012735649907615408
sim3277	61	8.125981065448843e-05
sim3278	3852	4.841816278259893e-05
sim3279	2	0.002578102723828374
sim3280	2	0.0013026480347063645
sim3281	111	0.0026456721429462585
sim3282	144	0.00021812026557186618
sim3283	0	0.00309299574043616
sim3284	7821	0.00010882494865894173
sim3285	4372	0.0012897406489998098
sim3286	0	0.0007616215113302701
sim3287	18	0.00026199852368006914
sim3288	331	2.052581942312146e-05
sim3289	3	0.0009886414919104065
sim3290	558	0.008820737868273039
sim3291	226	0.00012003632337465472
sim3292	453	0.00015853083821418953
sim3293	5995	1.4100208186595727e-05
sim3294	3117	0.006100670941705683
sim3295	31	0.003646607382481266
sim3296	7616	1.2242902498457642e-05
sim3297	6	6.214218700590101e-05
sim3298	0	0.00010880774445891108
sim3299	1094	0.00034736121507913665
sim3300	879	0.0001425390123742318
sim3301	2114	1.425141264315511e-05
sim3302	8	0.0018601913506373464
sim3303	629	0.006396237922984987
sim3304	712	0.003738902108798832
sim3305	0	0.00031571708599678426
sim3306	898	0.001432264548675758
sim3307	4	0.0001170984890448124
sim3308	1218	0.0002310868358593743
sim3309	0	5.553913498846314e-05
sim3310	12	1.5032352564378452e-05
sim3311	0	0.0017824979886309838
sim3312	1	0.0006431671637588908
sim3313	0	0.0011710534583593496
sim3314	0	0.00025626796404391123
sim3315	1263	2.5299981180206e-05
sim3316	1	2.0826810390967487e-05
sim3317	1	0.0009139415743956937
sim3318	0	0.0031605727695086655
sim3319	4	0.00041275155415234
sim3320	43	3.117817384875901e-05
sim3321	12	1.894583038385724e-05
sim3322	29	0.0082298958667442
sim3323	1	1.6546963176348514e-05
sim3324	231	0.0005833194957831717
sim3325	0	0.0016395178079900935
sim3326	398	0.006028464191789318
sim3327	0	0.00018383054653117837
sim3328	224	0.008752909731364977
sim3329	0	0.00014918423528109166
sim3330	150	0.00032757029181401014
sim3331	265	0.009955864248207205
sim3332	0	1.6940351310631326e-05
sim3333	29	0.008746835495046922
sim3334	1	1.150396077584307e-05
sim3335	2	0.0011540449960181123
sim3336	55	0.0010102687867266922
sim3337	0	0.0035290821539805577
sim3338	6403	6.626845772428989e-05
sim3339	2	2.1205986997633154e-05
sim3340	108	2.9883885829184024e-05
sim3341	2	0.0001649544344875854
sim3342	1179	0.0009310708495005217
sim3343	1	0.0001895970196245503
sim3344	15	2.2801971716248482e-05
sim3345	0	1.2309332739277671e-05
sim3346	136	0.0005309992455352615
sim3347	2	0.0061918357695739
sim3348	2	0.0026733591906544073
sim3349	6	0.001482927440002847
sim3350	1166	0.0007303625275041034
sim3351	5	0.006862787582207143
sim3352	4	0.002084778102023436
sim3353	1119	7.363154395229713e-05
sim3354	0	2.580739643135145e-05
sim3355	12	8.955173232061735e-05
sim3356	1	0.0006253294891585878
sim3357	1456	2.9370895343667084e-05
sim3358	191	0.007621527815409062
sim3359	3	0.008139966426089922
sim3360	80	0.0039251226635113766
sim3361	12	3.3998858228620903e-05
sim3362	9	0.005639421574694569
sim3363	260	0.00010086877769014324
sim3364	2705	0.0036614249180963124
sim3365	2	0.004394179271477598
sim3366	8	0.0014645301719247588
sim3367	1	0.00016835370682084336
sim3368	7060	0.008625209068853012
sim3369	1	1.8309999421104042e-05
sim3370	675	0.008503913329725847
sim3371	876	0.0023144368640332347
sim3372	7	0.0008242224781118975
sim3373	738	0.0003463440232917951
sim3374	9182	0.0031726399028501836
sim3375	696	0.00783702803631345
sim3376	157	8.357651252484924e-05
sim3377	0	3.6528786610811515e-05
sim3378	21	0.0009081102270372017
sim3379	247	1.2268247205806129e-05
sim3380	0	2.8451852615774233e-05
sim3381	6	0.0016585097715442984
sim3382	6	0.00021135842708147037
sim3383	8	0.001193992303526772
sim3384	8	0.000943124720150912
sim3385	29	0.007160217437073196
sim3386	1	0.003855081117180582
sim3387	2	0.009680835252653877
sim3388	0	0.00026795926940728783
sim3389	4087	1.1089451503461138e-05
sim3390	0	0.008875701285389776
sim3391	5	0.004188140296492021
sim3392	1	0.004952973000091697
sim3393	8642	0.0004611733207265693
sim3394	18	3.298288003163038e-05
sim3395	750	0.0004388016496613876
sim3396	9	0.00020835365569505344
sim3397	6	0.0009302229299385626
sim3398	346	0.002299579907699318
sim3399	5	0.00028343134450357194
sim3400	924	0.00022415017701361609
sim3401	1	3.271463132320225e-05
sim3402	3961	0.0006235951170601462
sim3403	0	0.0003311949525173794
sim3404	0	2.3512619858532593e-05
sim3405	995	3.450333766092585e-05
sim3406	0	0.001490608224225297
sim3407	289	2.369473602416228e-05
sim3408	31	0.0006684855651811928
sim3409	112	0.00018984094432537537
sim3410	1383	0.0019380752533549308
sim3411	482	0.009070282186552849
sim3412	2	6.438769716346059e-05
sim3413	7	0.00019701757617206125
sim3414	2	0.00721273446672806
sim3415	239	0.00017630350893525746
sim3416	39	0.0030188116067473565
sim3417	9	0.005490413511491466
sim3418	10	0.006571171355685184
sim3419	153	0.00044791851516429464
sim3420	10	0.00010807863126207085
sim3421	23	2.5015382176953306e-05
sim3422	19	0.00022222161410506133
sim3423	0	0.00043389375269561214
sim3424	1647	1.0187500568277517e-05
sim3425	0	2.71257545926503e-05
sim3426	422	0.00022055379036628196
sim3427	0	0.0009865842846828853
sim3428	212	9.569752767662051e-05
sim3429	154	3.61977389851761e-05
sim3430	3427	0.0057210455508753455
sim3431	1	1.1840655178685727e-05
sim3432	138	0.00026795920119876936
sim3433	1173	0.0014434500899720777
sim3434	49	0.007028611902126822
sim3435	14	0.0007083186791918052
sim3436	4407	0.002499345517883435
sim3437	3	0.0004747898670306833
sim3438	51	2.387015542260016e-05
sim3439	9	5.545544940891113e-05
sim3440	46	0.004491174533834006
sim3441	23	0.004213514490446802
sim3442	1	0.0010323112004991537
sim3443	0	0.00016928470979214941
sim3444	0	0.004183814055311269
sim3445	9049	3.970236187756642e-05
sim3446	5	0.0001631266673808144
sim3447	220	0.002623630467587515
sim3448	5100	0.00730018133887312
sim3449	1019	6.249119277237958e-05
sim3450	6024	2.6471929732843747e-05
sim3451	115	0.0011871055880162268
sim3452	1	0.0010477013221517188
sim3453	211	0.0011906046794247374
sim3454	31	5.186700999292439e-05
sim3455	0	0.00011244731366638719
sim3456	1632	2.6287679674738716e-05
sim3457	0	0.0006696282505327871
sim3458	118	1.5180196708171489e-05
sim3459	6462	0.00026852893984291083
sim3460	7	0.0020754298092648454
sim3461	0	8.102111850616718e-05
sim3462	613	3.8333597022361074e-05
sim3463	1	0.009326636940414463
sim3464	3552	7.766593773718866e-05
sim3465	0	0.00903066236557778
sim3466	0	0.00035322405690681223
sim3467	5	0.0012654070745294313
sim3468	2	0.002732100511627374
sim3469	1	1.9248396326598448e-05
sim3470	0	0.0002039283828511502
sim3471	7932	2.6665123712540117e-05
sim3472	249	6.930476567535306e-05
sim3473	8937	0.0025351337430689702
sim3474	40	0.00018592588838920344
sim3475	0	0.003285372799444536
sim3476	972	0.00016410402439756582
sim3477	810	0.003588612371822981
sim3478	62	3.1937669323610434e-05
sim3479	5745	0.0018884023924455645
sim3480	17	0.004797710393350379
sim3481	12	3.675249332680677e-05
sim3482	1	4.141575816881682e-05
sim3483	0	0.002625979864821998
sim3484	54	0.0034122375240609078
sim3485	1	0.0031279771193343654
sim3486	3	0.0004661929451737951
sim3487	50	1.6779399250168072e-05
sim3488	7	6.410689395531464e-05
sim3489	1951	0.0028229961695010607
sim3490	28	4.828728439744622e-05
sim3491	4387	8.924459886333726e-05
sim3492	4	1.4669966759368475e-05
sim3493	9675	0.0005420986991108241
sim3494	29	0.0009409837325762099
sim3495	282	0.0007648245690315134
sim3496	0	0.005211741744297418
sim3497	301	0.00027560814789113233
sim3498	362	0.0028223996204512574
sim3499	245	0.008669174397351924
sim3500	7	1.9443194166831363e-05
sim3501	1551	1.3535013811780817e-05
sim3502	0	0.00043685876942438666
sim3503	8	2.9569525719229374e-05
sim3504	7	1.2271644660535339e-05
sim3505	701	0.006533270275877224
sim3506	99	0.0023603127202542346
sim3507	0	0.0005624875507190764
sim3508	191	0.0003473219060755854
sim3509	9669	2.0638982280418742e-05
sim3510	109	5.7591752401942085e-05
sim3511	2	0.0008067212422193305
sim3512	4	0.00014480665554815489
sim3513	3343	1.2254248542685925e-05
sim3514	9	3.246227787079274e-05
sim3515	17	0.00023411993240814893
sim3516	1	1.4585271309916663e-05
sim3517	89	0.008661893176138934
sim3518	8	0.000595245415383263
sim3519	0	0.003101312718856591
sim3520	3	2.074702474542866e-05
sim3521	2	0.0003578421473095647
sim3522	780	1.4001724341232997e-05
sim3523	1815	0.0002857709323348221
sim3524	0	0.00024048654285894471
sim3525	0	0.002450364923282004
sim3526	0	0.0003526201432806828
sim3527	452	3.6997786630876145e-05
sim3528	3021	0.005067451976650901
sim3529	1	0.0005961813331239066
sim3530	1	0.00042479705303440237
sim3531	99	0.00382280497189101
sim3532	0	3.065690178503417e-05
sim3533	77	1.0881387086324265e-05
sim3534	1001	0.008523612182109012
sim3535	9	0.0015378767770569436
sim3536	9	0.0003080878552819228
sim3537	0	6.273702265816222e-05
sim3538	112	0.007409594657852014
sim3539	0	0.000477757941259151
sim3540	1	5.3564535075589804e-05
sim3541	2	0.0001703003269408319
sim3542	1645	1.0569807472932609e-05
sim3543	15	2.3138514449288773e-05
sim3544	1	0.003998312889252094
sim3545	238	0.0011420677544077933
sim3546	5874	0.0093378442971679
sim3547	4	0.0012470299526084808
sim3548	3056	0.0008217044385243719
sim3549	16	0.005385387358658133
sim3550	408	4.098344156228137e-05
sim3551	2956	0.0014779891737877926
sim3552	0	9.522040605106669e-05
sim3553	5	0.00011054926745181569
sim3554	15	0.00048608717004493046
sim3555	111	4.117853357777086e-05
sim3556	3	6.408408534687306e-05
sim3557	0	1.4270636587808111e-05
sim3558	663	0.0003063614427255695
sim3559	239	0.0017956120675652572
sim3560	4	0.0016695536432647829
sim3561	286	1.3219207847018322e-05
sim3562	84	0.003759908161000357
sim3563	1	0.00014857620532902194
sim3564	1	0.0001665024961472499
sim3565	1	1.7066142247517895e-05
sim3566	7486	0.00032777251350793414
sim3567	1	0.0009852421054878
sim3568	1	2.8414286157598894e-05
sim3569	1	0.0036668149633735463
sim3570	2	7.706787591618525e-05
sim3571	2	0.0012048699818596887
sim3572	0	0.00010086089583483727
sim3573	3	0.0008019964632707735
sim3574	7	0.0005153765961613125
sim3575	798	2.3105771729892664e-05
sim3576	248	2.1816840934745967e-05
sim3577	13	5.4189986547631415e-05
sim3578	9	0.00014815863870178445
sim3579	0	0.00860221848738129
sim3580	0	0.00017807559986093347
sim3581	186	4.001398386481447e-05
sim3582	771	0.009734837487030754
sim3583	292	0.0004616722365430091
sim3584	3	2.1924541434497374e-05
sim3585	272	0.0008887524240060797
sim3586	664	0.0020268711975973156
sim3587	0	2.795923784344521e-05
sim3588	0	0.007399772849134222
sim3589	1187	0.0053716201230363525
sim3590	1	1.1004427469591598e-05
sim3591	351	1.0893982946432979e-05
sim3592	2	0.0019034720633274637
sim3593	1199	0.00033479496881246815
sim3594	452	0.00039218552700822815
sim3595	849	0.00139820017536538
sim3596	34	0.002657439831244966
sim3597	55	0.0034506528811078614
sim3598	620	0.0003853280857360104
sim3599	52	0.0012962701159552103
sim3600	698	0.0014101413871442444
sim3601	0	5.611226421205423e-05
sim3602	6	0.002943793461239022
sim3603	8	0.0015769125294882523
sim3604	5318	5.33819516516313e-05
sim3605	1	0.0010523858352543762
sim3606	76	0.0001042731534881634
sim3607	37	0.0023439568097648644
sim3608	0	0.006101965042292991
sim3609	1	0.005518146489335017
sim3610	188	0.00013927635204745355
sim3611	3	1.8647055477725434e-05
sim3612	9	4.6127537809325984e-05
sim3613	62	6.161390056031948e-05
sim3614	2	0.00046389346301740556
sim3615	9367	6.939692254957013e-05
sim3616	1	1.256022009538422e-05
sim3617	1	8.21119430707343e-05
sim3618	1	2.7068547901851468e-05
sim3619	176	0.0003474689357460975
sim3620	21	3.905302548372779e-05
sim3621	300	0.0004029465389440073
sim3622	530	0.0026163555305281773
sim3623	8	2.1600518320918026e-05
sim3624	1	0.00390285138126898
sim3625	0	8.072975708377864e-05
sim3626	1695	0.0012667384557589298
sim3627	362	0.006655243528372634
sim3628	0	0.0014775584357482358
sim3629	4079	0.00029738560622247955
sim3630	1979	0.00015164057370646035
sim3631	2158	0.00011171458119341705
sim3632	40	0.0004011372944097437
sim3633	5	0.0009343024664980287
sim3634	9	0.001291142565047972
sim3635	0	2.787655302551607e-05
sim3636	2860	1.1831502428919616e-05
sim3637	6	3.0511488114034292e-05
sim3638	7	8.858597216847874e-05
sim3639	3976	0.002722835653803799
sim3640	2518	0.002371922606420398
sim3641	1	0.003119481987311131
sim3642	1819	0.005156975295131556
sim3643	1	4.801656979126231e-05
sim3644	3	0.005122084302269713
sim3645	0	0.0069649703167530596
sim3646	63	5.067735359946343e-05
sim3647	218	0.0024379128369294407
sim3648	1	0.0008065565756482486
sim3649	6	2.8875687973806098e-05
sim3650	3	0.0014500260726522081
sim3651	10	0.0005262723227432713
sim3652	8	0.0032606600520595362
sim3653	1061	0.0019724767931613516
sim3654	1	1.3031392826003535e-05
sim3655	68	0.0007532186766534914
sim3656	40	0.003375445288944084
sim3657	6499	0.004158490784805972
sim3658	15	0.008681994690020562
sim3659	199	1.1379799017937549e-05
sim3660	0	0.0005102192677036908
sim3661	1041	1.007478530404218e-05
sim3662	1850	0.0015043495327981902
sim3663	4501	0.003820710499809035
sim3664	71	0.00105618823762011
sim3665	2005	3.3002770801828865e-05
sim3666	6	0.0004907193733458355
sim3667	1	2.1794636492769838e-05
sim3668	10	0.00019341241111094754
sim3669	0	0.0006695247966816917
sim3670	2430	8.357816000201559e-05
sim3671	2	0.006382402698819696
sim3672	12	2.632653577204788e-05
sim3673	4221	6.792215589741919e-05
sim3674	1098	0.00015148156745469895
sim3675	5680	4.580405530879723e-05
sim3676	41	0.005806909519362472
sim3677	29	3.780147509525306e-05
sim3678	5689	0.004332029908245205
sim3679	2039	0.0023139602376439678
sim3680	78	0.00016978995482164102
sim3681	1009	2.8193643232524345e-05
sim3682	539	2.3322952690816557e-05
sim3683	0	0.0066630745157774205
sim3684	1	2.9928654494839553e-05
sim3685	1	1.3981024938787482e-05
sim3686	1	0.004718950591270741
sim3687	1	0.0012502631724349844
sim3688	7	6.641705007604276e-05
sim3689	8919	0.001536370017306616
sim3690	155	4.154599823156013e-05
sim3691	46	4.910743477098221e-05
sim3692	1	0.0010292014918576377
sim3693	32	0.0024526241814117186
sim3694	7	6.527896981330783e-05
sim3695	192	0.0009640215558317
sim3696	0	9.354229402470331e-05
sim3697	3	4.59659838121279e-05
sim3698	115	6.384891842155256e-05
sim3699	3768	0.0013112119220006363
sim3700	134	0.00018415602230774058
sim3701	2	0.00900942691486915
sim3702	1	0.0012064900787928609
sim3703	82	0.008223249082848156
sim3704	28	0.00213407701406903
sim3705	1007	0.0002503049240127228
sim3706	0	4.434339594267331e-05
sim3707	0	0.007245817421345244
sim3708	9	1.85746446116503e-05
sim3709	225	0.0004049541289223173
sim3710	8	2.0464981900612988e-05
sim3711	1	0.0029143137384055238
sim3712	148	6.799393003324154e-05
sim3713	34	3.1544040490838894e-05
sim3714	1	0.0019799002320799383
sim3715	10	5.901566337783216e-05
sim3716	2454	0.0034903385576623117
sim3717	11	0.00235950576689276
sim3718	3	0.0004801534570391492
sim3719	44	1.3394366650948491e-05
sim3720	2482	3.863846415325974e-05
sim3721	0	4.4520927125841405e-05
sim3722	12	0.0022580373969395932
sim3723	4719	2.7961114123271897e-05
sim3724	1	0.0008321113861359279
sim3725	1	2.04673634076183e-05
sim3726	7	0.0030157223323278516
sim3727	4738	0.001045064527750319
sim3728	12	0.001323263385835172
sim3729	5	0.004134862160015947
sim3730	3	0.0073018330015910725
sim3731	935	2.797467567233816e-05
sim3732	51	4.2120826255629186e-05
sim3733	474	4.6806061934825506e-05
sim3734	120	0.00048325157765268634
sim3735	76	0.004245484645512261
sim3736	1	3.292384662844931e-05
sim3737	0	6.71297768677344e-05
sim3738	1	0.0002679732930290217
sim3739	5678	0.00025089532865329946
sim3740	417	0.0030754082156358845
sim3741	0	5.2153758852488904e-05
sim3742	5611	0.0013247181459453286
sim3743	1	0.007087612537311356
sim3744	0	0.0002203817300595623
sim3745	1016	0.0023367843227843983
sim3746	7195	0.0007242889812399787
sim3747	145	7.707529269821354e-05
sim3748	232	0.004430390757914672
sim3749	311	3.3076961182063805e-05
sim3750	3837	0.0009742120696667273
sim3751	98	0.0014113096756235993
sim3752	0	0.00013694266268451282
sim3753	43	0.0003898432757952398
sim3754	7549	0.00013057457533275442
sim3755	2	0.0018398156418233374
sim3756	16	1.509880298247877e-05
sim3757	1	4.101124118167124e-05
sim3758	1746	5.784283572559133e-05
sim3759	111	0.0003117873930959292
sim3760	2241	2.2855479074633975e-05
sim3761	0	0.0013191532142232405
sim3762	235	1.898287101438336e-05
sim3763	289	0.00044414482789107866
sim3764	3	0.00042138970000445077
sim3765	20	1.2877096390030313e-05
sim3766	0	1.2256662668751084e-05
sim3767	12	1.1058777333737126e-05
sim3768	0	2.754000883855259e-05
sim3769	1759	0.0015850399349616909
sim3770	6101	0.002081653929096729
sim3771	8	2.7774734342260464e-05
sim3772	3664	0.001697365819393107
sim3773	2	1.3035996904668112e-05
sim3774	2163	0.0040413575033536745
sim3775	76	0.0028668826703274024
sim3776	22	0.0011172382672574859
sim3777	2	0.005410067041247406
sim3778	0	2.3032560060097737e-05
sim3779	0	1.230927977331424e-05
sim3780	1	0.002548931260743557
sim3781	10	3.710063652833658e-05
sim3782	69	0.0006804583497580085
sim3783	1310	0.00035922981183453116
sim3784	25	0.0001965446450793592
sim3785	0	0.001367459836938403
sim3786	55	0.0014665870029178351
sim3787	36	0.0021942249449791455
sim3788	1019	0.0006981312403019961
sim3789	259	6.62059150520187e-05
sim3790	9000	1.4228437097694397e-05
sim3791	1	2.064218259875122e-05
sim3792	8	4.0279829127889445e-05
sim3793	0	6.851176770339019e-05
sim3794	163	2.3884091173074214e-05
sim3795	1	0.004197220495102036
sim3796	239	1.2552689303316897e-05
sim3797	247	0.0010314425661354203
sim3798	35	3.10728519812813e-05
sim3799	5	2.515064408731968e-05
sim3800	8	9.298581323098283e-05
sim3801	115	0.004155256328595446
sim3802	138	0.0006167031086246748
sim3803	2	0.004451440700317702
sim3804	75	6.956344462237643e-05
sim3805	250	4.744466971942568e-05
sim3806	58	0.001640672761696598
sim3807	2	4.376033935105697e-05
sim3808	9051	0.00027150839676200487
sim3809	3092	0.0002603931763258916
sim3810	1580	0.0011739738800714285
sim3811	501	5.0456028594287216e-05
sim3812	283	2.728367717800434e-05
sim3813	3	3.319125276185122e-05
sim3814	214	1.4094446167726224e-05
sim3815	4	0.00032070364851588605
sim3816	6	0.00013334415067278816
sim3817	109	0.001152193978116518
sim3818	916	1.3673900475837551e-05
sim3819	84	6.615652177523024e-05
sim3820	58	0.0008535140268464427
sim3821	31	0.00824335829763286
sim3822	6445	3.613278791270626e-05
sim3823	76	3.3956433975659206e-05
sim3824	0	0.00023382542270290204
sim3825	6	0.008000963392528558
sim3826	9	0.0016429490182992966
sim3827	2947	2.0814368653460394e-05
sim3828	2	0.0059743506960789694
sim3829	6	0.0016351101522425505
sim3830	2066	3.5977167001076675e-05
sim3831	0	0.005127692163156953
sim3832	0	0.002342496194244407
sim3833	5012	0.00021972576672693695
sim3834	943	0.0006072932374378093
sim3835	1	0.00216507546221626
sim3836	1	0.005547722766394848
sim3837	28	0.0001386492958496424
sim3838	0	1.6012998813627677e-05
sim3839	29	3.382060736218848e-05
sim3840	921	0.0004626333457940128
sim3841	7	0.00026183349420340796
sim3842	1	0.008315303427015164
sim3843	0	0.00012399952334013386
sim3844	6	0.005857825612325906
sim3845	3032	0.003670357226977118
sim3846	2	0.0001766890705416664
sim3847	1	4.435661879153578e-05
sim3848	131	0.0021487649189599707
sim3849	73	0.00045373574720608404
sim3850	4	1.994149913069914e-05
sim3851	16	0.0016930857675755118
sim3852	2246	2.0854959923930204e-05
sim3853	16	0.00555530492860154
sim3854	6	0.00010324175410761637
sim3855	428	4.5256149993660906e-05
sim3856	5	0.0001550885263849664
sim3857	942	4.1707699978778606e-05
sim3858	0	0.0053223805186798576
sim3859	0	0.0012482136595203261
sim3860	1	5.2869921792202625e-05
sim3861	209	0.00020428585832536742
sim3862	0	1.7752661670537763e-05
sim3863	46	0.0003936051734285744
sim3864	2365	0.00013742831849791423
sim3865	105	0.005456540802727632
sim3866	0	0.006643855354220371
sim3867	91	0.00014959444065770164
sim3868	4	0.00046076351481798305
sim3869	0	2.4427568545521096e-05
sim3870	83	0.0016583245874607952
sim3871	81	0.0031489457795269246
sim3872	4712	0.00012799181913437547
sim3873	810	0.00048660168786518216
sim3874	4560	0.0038557023422070608
sim3875	154	7.156394868355224e-05
sim3876	4	0.0038059956847725815
sim3877	318	0.00012347868506076308
sim3878	1693	8.699289801465764e-05
sim3879	2	1.9646175075776228e-05
sim3880	0	6.0000525649945576e-05
sim3881	159	0.0016593475073240019
sim3882	169	0.005095190061837281
sim3883	1	0.0012493771396903518
sim3884	1	8.640318633045313e-05
sim3885	5	0.00034847148568580043
sim3886	223	6.511231242918938e-05
sim3887	2	3.3054729047485344e-05
sim3888	1846	3.411614589735985e-05
sim3889	71	5.0937816285108304e-05
sim3890	53	4.024772006450871e-05
sim3891	1	0.00302474218830532
sim3892	45	5.321712295564664e-05
sim3893	128	1.7294390617704944e-05
sim3894	33	0.003974011073865863
sim3895	365	5.127107507455828e-05
sim3896	0	9.24889512038269e-05
sim3897	1	4.7236836076959536e-05
sim3898	407	0.004237089284744739
sim3899	77	0.00030231754945932274
sim3900	19	0.00018325652656034827
sim3901	18	0.0008426136079331822
sim3902	9276	2.3518251536355425e-05
sim3903	1	2.9209582571916195e-05
sim3904	7	0.007544237563543182
sim3905	0	5.826389748566558e-05
sim3906	147	4.15440370616497e-05
sim3907	0	1.7735333171129925e-05
sim3908	55	0.00012117693472815089
sim3909	49	0.0019333318280793847
sim3910	816	0.0005642985596853832
sim3911	4143	0.00021093825026664585
sim3912	5	6.014091218412405e-05
sim3913	6	0.0001252936602181442
sim3914	5617	1.3485296443495582e-05
sim3915	1	0.004609891053405027
sim3916	2959	0.001938918099929137
sim3917	817	0.008677938907454242
sim3918	8	0.0013497254058904595
sim3919	1302	4.117341501003257e-05
sim3920	3	0.0038255532044114415
sim3921	0	2.820888721938516e-05
sim3922	3	0.006085679787052065
sim3923	1	6.148538826055187e-05
sim3924	2	0.00015162941499749058
sim3925	70	0.0009957147938760669
sim3926	117	0.0010538387089756838
sim3927	22	0.002048765071814442
sim3928	189	0.009200957193646556
sim3929	0	0.00041639357128537896
sim3930	331	0.00030475184185531465
sim3931	0	0.0016976666397468436
sim3932	2698	0.0001693076509805634
sim3933	133	3.095110295887443e-05
sim3934	2	0.00012940293854184166
sim3935	266	0.003467080526037381
sim3936	5	6.465687309840969e-05
sim3937	1	3.0303924437456334e-05
sim3938	51	0.0006466802280124292
sim3939	203	5.867457720385848e-05
sim3940	152	0.001206842031381801
sim3941	114	0.0076222270023885924
sim3942	5	1.7961922595571042e-05
sim3943	1	0.00042500725803015766
sim3944	1	0.00029657889504447997
sim3945	0	0.0007428592085271155
sim3946	89	0.0001199698756243996
sim3947	2	0.004657087277577933
sim3948	2	2.0272295274483438e-05
sim3949	102	0.0003553783121419081
sim3950	8	0.00042800622456983
sim3951	3	4.2803624288930924e-05
sim3952	0	1.4998477001484773e-05
sim3953	5	0.004833188208887121
sim3954	45	0.006657390787467761
sim3955	1182	0.0003633050865483636
sim3956	1162	9.796826873159314e-05
sim3957	10	5.502439996552579e-05
sim3958	93	1.930331564637488e-05
sim3959	7374	3.043626763251431e-05
sim3960	1	7.569218882981003e-05
sim3961	0	0.005718938544414699
sim3962	58	0.0001757602432345787
sim3963	71	3.417884303092491e-05
sim3964	1818	3.238332205466964e-05
sim3965	882	5.959637491713869e-05
sim3966	0	0.00014590221041705748
sim3967	44	2.2448197358515546e-05
sim3968	29	6.157577521077499e-05
sim3969	0	0.00011209654623473638
sim3970	9453	0.0006126093188353682
sim3971	17	0.0026972098455306285
sim3972	1	0.0017670300228047424
sim3973	0	0.00010343568631363276
sim3974	3	0.0004258461323067478
sim3975	2	3.35572881990474e-05
sim3976	8	0.0034119365793876684
sim3977	6	6.0373783977361206e-05
sim3978	264	3.571116894421711e-05
sim3979	0	1.3213853648908877e-05
sim3980	1066	0.00018762179724499475
sim3981	0	0.009867008117958195
sim3982	0	0.0002463987470313047
sim3983	12	2.6945028260219306e-05
sim3984	4	0.006734008673626476
sim3985	0	8.551920999146589e-05
sim3986	7	0.002026101222357341
sim3987	282	9.316918082292073e-05
sim3988	3039	0.004778791579979276
sim3989	964	0.007364444904144355
sim3990	4980	4.2792768297344174e-05
sim3991	195	1.9576192047764322e-05
sim3992	6	0.0010477491056325703
sim3993	4	0.0012449553643581021
sim3994	1	3.733602489822684e-05
sim3995	210	0.00041423039372315485
sim3996	16	0.002610603911156246
sim3997	1	6.934724952920218e-05
sim3998	3	0.0006696825618222112
sim3999	6797	0.0009922263862844982
sim4000	0	0.0001082859933759279
sim4001	1	1.8126047331612722e-05
sim4002	520	3.867677444961288e-05
sim4003	10	1.686367764955217e-05
sim4004	5	0.00021575612571851993
sim4005	0	0.000173845960938535
sim4006	0	4.4514465704221884e-05
sim4007	23	2.4829779995666646e-05
sim4008	0	2.0459682586119685e-05
sim4009	8181	0.004489120523683153
sim4010	96	0.0008962620829496243
sim4011	119	1.568688108458413e-05
sim4012	0	6.47620478321142e-05
sim4013	4819	0.0023265569151341386
sim4014	48	0.0005933697219435682
sim4015	4066	0.0033829781747098954
sim4016	479	0.007120855905925306
sim4017	1	0.002381124080221253
sim4018	1	0.00010572010553093613
sim4019	8	8.262212780164123e-05
sim4020	1	1.611884441146336e-05
sim4021	7988	0.006429068100126109
sim4022	2372	1.1095924346094608e-05
sim4023	32	5.4368548971141764e-05
sim4024	3560	0.000905159616444463
sim4025	0	0.0016582338490494617
sim4026	4	0.004880064104288383
sim4027	3653	0.00029683656030832787
sim4028	1	2.220882174255428e-05
sim4029	2024	0.0001322852597827388
sim4030	8176	0.00018508661032133885
sim4031	130	4.917507978308281e-05
sim4032	3	0.0006890841237170608
sim4033	1	0.0015760586177593417
sim4034	191	0.0005115641990775249
sim4035	85	0.0017922765046854844
sim4036	28	0.0007505010392322118
sim4037	22	0.001735120810602831
sim4038	8	0.004681217186671587
sim4039	0	0.004236962300052525
sim4040	4763	9.662567950203189e-05
sim4041	1105	0.00029017504376907066
sim4042	11	5.251113835390938e-05
sim4043	1	1.401508034193475e-05
sim4044	202	0.006697264992243525
sim4045	4	0.006669935493003458
sim4046	1691	2.3297193144594062e-05
sim4047	883	0.0007331631564457094
sim4048	1	0.003913748502138226
sim4049	0	5.3135934198441294e-05
sim4050	1359	0.0008887106654146376
sim4051	1	0.0024879399297090374
sim4052	34	7.556882323563097e-05
sim4053	542	0.0007498697372339893
sim4054	2	0.0026398135528615365
sim4055	5544	0.0006544916840645043
sim4056	0	0.007755459446524497
sim4057	36	7.321656821875438e-05
sim4058	562	1.60812612058383e-05
sim4059	6190	0.001982168919763979
sim4060	5382	0.0022568586930355908
sim4061	1	0.0001049973532693248
sim4062	3522	0.0003289919130323713
sim4063	47	1.0949663225637412e-05
